gameDuration;firstBlood;firstTower;firstInhibitor;firstBaron;firstDragon;firstRiftHerald;t1_towerKills;t1_inhibitorKills;t1_baronKills;t1_dragonKills;t1_riftHeraldKills;t2_towerKills;t2_inhibitorKills;t2_baronKills;t2_dragonKills;t2_riftHeraldKills;winner
1645;2;2;2;2;2;0;2;0;0;0;0;9;1;1;3;0;2
1874;2;2;2;2;2;0;4;0;0;0;0;9;2;1;1;0;2
2108;1;1;2;0;1;1;3;0;0;2;1;11;4;0;2;0;2
1656;1;2;2;2;1;0;4;0;0;1;0;9;1;1;2;0;2
2251;1;2;2;1;1;2;9;2;1;3;0;8;2;0;0;1;1
1686;1;2;2;2;2;0;0;0;0;0;0;10;2;1;2;0;2
1935;2;1;1;1;1;0;11;3;1;3;0;2;0;0;1;0;1
1697;1;1;1;1;1;0;11;1;1;2;0;1;0;0;0;0;1
2143;1;1;1;1;1;1;10;2;1;2;1;3;0;0;1;0;1
1502;1;1;1;0;2;1;11;2;0;1;1;0;0;0;1;0;1
1858;2;2;2;2;2;1;2;0;0;0;1;7;1;1;3;0;2
1202;1;2;2;0;2;2;1;0;0;0;0;10;2;0;1;1;2
1595;1;1;1;0;1;1;11;2;0;2;1;2;0;0;0;0;1
2851;2;2;2;2;1;1;6;1;1;2;1;8;2;1;2;0;1
2364;2;1;2;2;2;0;4;0;0;1;0;10;3;1;4;0;2
1738;1;1;1;1;1;2;10;3;1;2;0;2;0;0;0;1;1
1244;2;2;2;0;2;0;0;0;0;0;0;10;2;0;1;0;2
1653;1;1;1;0;1;0;11;3;0;3;0;1;0;0;0;0;1
915;1;2;0;0;1;0;2;0;0;1;0;1;0;0;0;0;1
2371;2;2;2;2;2;0;6;0;0;1;0;8;2;3;2;0;2
2162;1;2;2;2;2;0;4;0;0;1;0;10;1;1;1;0;2
1558;2;2;2;0;2;0;0;0;0;0;0;11;2;0;1;0;2
1790;1;2;2;2;2;0;6;0;0;0;0;8;1;1;2;0;2
2549;2;1;2;2;2;0;7;1;0;2;0;10;2;3;1;0;2
1495;1;1;1;0;1;1;9;3;0;2;1;0;0;0;0;0;1
2508;2;2;2;1;1;2;5;0;1;2;0;11;3;2;3;1;2
2352;2;1;1;2;2;2;7;1;1;1;0;6;0;1;1;1;1
1571;1;1;0;2;1;2;3;0;0;1;0;2;0;1;2;1;1
1751;2;2;2;2;2;1;3;0;0;1;1;10;2;1;2;0;2
1457;2;2;2;2;2;2;0;0;0;0;0;11;3;1;3;1;2
1511;1;1;1;0;1;0;10;2;0;2;0;1;0;0;0;0;1
1900;1;1;0;0;1;0;2;0;0;1;0;4;0;0;2;0;2
1519;2;2;2;2;2;0;3;0;0;1;0;10;2;1;1;0;2
1795;1;2;2;0;1;1;2;0;0;2;1;10;1;0;1;0;2
2368;1;2;1;1;2;0;10;2;1;1;0;4;0;0;3;0;1
1617;1;2;1;0;1;0;9;1;0;1;0;2;0;0;0;0;1
2455;1;1;1;1;1;0;9;2;1;3;0;4;0;0;0;0;1
2223;1;1;1;0;2;0;9;2;0;1;0;4;0;0;2;0;1
1808;2;1;2;2;1;2;3;0;0;2;0;8;1;2;1;1;2
1629;2;2;2;2;2;0;1;0;0;0;0;10;2;1;2;0;2
1793;2;2;2;2;1;2;2;0;0;1;0;9;1;1;2;1;2
2149;2;1;0;2;2;0;8;0;0;2;0;7;0;1;2;0;2
1226;2;1;0;0;2;1;7;0;0;0;1;0;0;0;1;0;1
1693;2;2;2;2;2;2;2;0;0;0;0;10;2;1;3;1;2
2290;2;1;1;0;1;0;10;3;0;3;0;1;0;0;1;0;1
1771;2;1;1;1;1;1;10;3;1;3;1;0;0;0;0;0;1
1357;2;2;2;0;2;0;0;0;0;0;0;11;3;0;1;0;2
2307;1;1;1;2;1;1;10;3;1;4;1;6;0;1;0;0;1
1873;1;2;1;0;1;2;9;2;0;2;0;2;0;0;1;1;1
1525;1;1;1;1;1;0;9;2;1;1;0;1;0;0;0;0;1
1491;2;2;2;2;2;0;2;0;0;1;0;9;1;1;1;0;2
1468;2;2;2;0;2;1;5;0;0;0;1;7;1;0;3;0;2
2144;1;1;1;1;1;1;10;2;1;2;1;1;0;0;0;0;1
1768;1;2;2;0;2;0;0;0;0;0;0;11;3;0;3;0;2
2199;1;2;1;1;1;1;11;3;2;3;1;3;0;0;1;0;1
1121;1;2;0;0;2;0;0;0;0;0;0;2;0;0;2;0;2
1150;1;1;1;0;1;0;7;1;0;2;0;0;0;0;0;0;1
1489;1;1;1;1;1;1;9;1;1;1;1;2;0;0;0;0;1
1578;2;2;2;0;1;0;1;0;0;1;0;11;4;0;1;0;2
1612;1;1;0;1;2;0;6;0;1;0;0;3;0;0;2;0;1
1549;1;1;1;1;1;1;9;1;1;3;1;2;0;0;0;0;1
1540;2;2;2;2;2;2;3;0;0;0;0;10;2;1;2;1;2
1601;2;1;1;1;1;0;10;2;1;3;0;0;0;0;0;0;1
1748;1;1;2;2;1;0;1;0;0;2;0;10;2;1;1;0;2
1648;1;1;1;0;1;2;9;3;0;3;0;3;0;0;0;1;1
1668;2;2;1;1;2;2;8;1;1;1;0;4;0;0;1;1;1
2000;1;2;1;1;1;0;10;2;1;1;0;4;0;0;2;0;1
1404;2;2;2;0;2;2;2;0;0;0;0;9;1;0;2;1;2
1241;2;2;0;0;2;2;0;0;0;0;0;4;0;0;1;1;2
1664;1;2;1;1;1;0;7;1;1;2;0;2;0;0;1;0;1
1521;2;2;2;2;2;2;2;0;0;0;0;10;2;1;2;1;2
2394;1;2;2;1;2;0;4;0;1;1;0;9;1;0;2;0;2
2717;1;2;1;2;2;0;11;3;1;0;0;5;0;1;5;0;1
2018;1;1;1;2;1;0;9;2;0;3;0;8;2;2;1;0;2
1872;1;2;1;1;1;0;9;1;1;4;0;1;0;0;0;0;1
1361;2;2;2;0;2;1;0;0;0;0;1;10;2;0;2;0;2
2102;2;1;1;0;2;0;7;1;0;0;0;11;2;0;3;0;2
1502;1;2;2;0;1;2;0;0;0;1;0;9;2;0;2;1;2
1743;1;2;2;2;2;0;3;0;0;1;0;10;2;1;2;0;2
2838;2;2;2;1;2;0;8;2;1;1;0;9;3;0;4;0;2
1883;1;2;2;2;2;0;3;0;0;1;0;9;1;1;1;0;2
1535;1;2;1;1;1;0;11;2;1;3;0;1;0;0;0;0;1
2341;2;2;2;2;2;1;5;0;0;2;1;8;1;1;2;0;2
1969;2;2;2;2;2;1;3;0;0;0;1;11;2;1;4;0;2
1547;1;2;2;2;2;2;0;0;0;0;0;9;2;1;3;1;2
1511;1;1;1;0;1;0;10;2;0;3;0;1;0;0;0;0;1
1639;2;2;2;2;2;0;0;0;0;0;0;11;3;1;2;0;2
2159;1;2;1;1;1;1;11;4;1;4;1;2;0;0;0;0;1
1828;2;2;1;1;2;0;8;1;1;1;0;3;0;0;1;0;1
1839;1;1;1;0;1;0;6;1;0;2;0;3;0;0;1;0;1
2010;2;1;2;2;2;1;5;0;1;0;1;11;3;1;2;0;2
1564;1;2;2;0;1;2;2;0;0;1;0;8;3;0;1;1;2
1489;1;1;1;0;1;0;11;3;0;1;0;1;0;0;0;0;1
1927;2;2;0;2;2;2;7;0;0;0;0;6;0;1;3;1;1
1812;1;1;2;2;2;2;4;0;0;0;0;11;4;1;2;1;2
2512;2;1;2;2;2;0;5;0;0;1;0;8;1;2;2;0;2
1328;2;2;2;0;2;2;0;0;0;0;0;9;2;0;2;1;2
1636;1;1;1;1;1;1;9;1;1;2;1;0;0;0;0;0;1
1700;2;2;2;2;2;2;0;0;0;0;0;11;3;1;3;1;2
2693;1;2;2;2;1;0;11;3;0;4;0;6;1;2;1;0;1
1700;2;2;2;2;1;2;2;0;0;2;0;9;1;1;0;1;2
1222;2;2;0;0;2;2;0;0;0;0;0;7;0;0;1;1;2
2805;2;1;2;2;2;0;4;0;0;2;0;8;2;2;3;0;2
1802;2;1;2;0;1;2;4;0;0;2;0;7;1;0;1;1;2
1428;1;1;1;0;2;1;10;2;0;1;1;0;0;0;1;0;1
2224;1;2;1;0;1;0;6;1;0;2;0;7;1;0;1;0;2
2257;2;2;1;2;2;2;4;1;0;1;0;10;2;1;4;1;2
2204;1;1;1;2;2;1;9;1;0;2;1;3;0;2;1;0;1
1999;1;1;1;0;2;0;9;2;0;3;0;2;0;0;1;0;1
2298;2;1;2;2;1;2;3;0;0;1;0;10;2;1;3;1;2
1737;1;2;2;0;2;1;2;0;0;1;1;9;2;0;2;0;2
2878;2;2;2;2;2;1;10;4;1;2;1;9;3;2;3;0;1
1970;1;2;0;0;1;0;2;0;0;1;0;6;0;0;1;0;2
2755;2;2;2;1;2;0;5;0;1;1;0;9;1;2;3;0;2
1929;2;1;2;2;1;0;4;0;0;2;0;7;1;1;1;0;2
1682;1;2;1;0;1;0;8;1;0;3;0;4;0;0;0;0;1
2429;2;2;2;2;2;1;4;0;0;1;1;10;4;3;5;0;2
3013;2;2;1;2;1;0;7;1;0;1;0;10;1;1;1;0;2
1506;1;1;1;0;1;0;8;1;0;2;0;1;0;0;0;0;1
1996;2;1;1;2;1;1;9;2;0;3;1;5;0;1;0;0;1
2062;2;1;2;2;2;1;2;0;0;1;1;11;3;1;3;0;2
2186;1;1;2;2;2;0;1;0;0;0;0;11;3;2;3;0;2
2283;1;1;1;1;1;0;11;4;1;4;0;5;1;0;0;0;1
1423;2;2;2;0;2;0;2;0;0;0;0;8;2;0;2;0;2
1785;1;1;1;1;1;2;10;2;1;2;0;4;0;0;0;1;1
1122;1;1;0;0;1;0;3;0;0;1;0;1;0;0;0;0;1
1654;1;2;2;2;2;0;2;0;0;0;0;11;3;1;2;0;2
2175;2;2;2;2;1;1;5;0;0;2;1;9;2;2;2;0;2
2097;2;2;2;2;1;2;2;0;0;1;0;11;2;1;2;1;2
1566;2;2;2;1;1;0;0;0;1;1;0;10;2;0;1;0;2
2544;1;1;2;1;2;2;7;1;2;3;0;11;4;0;2;1;1
1698;2;1;1;0;1;1;11;2;0;3;1;0;0;0;0;0;1
2702;2;2;1;2;2;2;10;4;1;3;0;5;0;1;3;1;1
2020;2;2;2;1;2;2;2;0;1;0;0;11;3;0;3;1;2
961;2;2;0;0;2;0;0;0;0;0;0;1;0;0;2;0;2
1862;2;2;1;0;1;2;7;1;0;2;0;4;0;0;1;1;1
1335;2;2;2;0;2;0;1;0;0;0;0;11;3;0;3;0;2
1988;1;2;2;0;1;1;3;0;0;1;1;9;2;0;1;0;2
1543;1;1;1;1;1;1;11;4;1;3;1;2;0;0;0;0;1
1916;1;1;1;1;1;1;9;1;1;2;1;1;0;0;1;0;1
2690;1;1;2;1;1;1;8;0;1;3;1;10;3;0;2;0;2
1515;2;1;1;1;1;1;11;3;1;3;1;3;0;0;0;0;1
2277;2;1;2;1;1;1;8;1;2;2;1;7;1;0;3;0;1
1749;2;1;1;1;1;0;9;1;1;3;0;1;0;0;0;0;1
2283;2;1;2;2;2;0;5;0;0;1;0;8;1;2;2;0;2
2356;1;1;2;1;2;0;4;1;1;1;0;10;4;0;3;0;2
2262;1;1;1;2;2;1;7;1;0;0;1;10;2;2;4;0;2
2688;1;2;2;1;1;2;11;3;1;2;0;8;1;0;2;1;1
1746;1;2;2;2;2;0;0;0;0;0;0;11;3;1;2;0;2
2085;2;2;2;2;2;0;2;0;0;0;0;11;3;1;3;0;2
1532;1;1;1;0;1;0;10;2;0;2;0;0;0;0;0;0;1
1444;2;2;2;0;2;1;1;0;0;0;1;8;2;0;2;0;2
1614;1;1;1;0;1;0;9;2;0;2;0;0;0;0;0;0;1
1370;2;2;0;0;2;0;1;0;0;0;0;4;0;0;1;0;2
1421;1;1;1;1;1;2;9;2;1;2;0;1;0;0;0;1;1
2996;1;2;2;1;2;0;7;1;2;0;0;7;1;0;4;0;1
2117;1;1;1;2;2;1;6;1;1;2;1;8;2;1;3;0;2
2185;1;1;1;1;1;1;8;1;1;2;1;2;0;0;1;0;1
2115;2;2;2;2;1;1;5;0;0;3;1;9;1;1;0;0;2
1425;2;2;1;2;1;2;7;1;0;2;0;4;0;1;0;1;1
1984;1;1;1;2;2;0;10;3;0;1;0;4;0;1;2;0;1
1743;2;2;0;0;2;2;2;0;0;0;0;6;0;0;2;1;2
2169;2;2;2;0;1;0;6;0;0;2;0;8;1;0;1;0;2
1403;1;1;1;0;1;0;10;1;0;2;0;0;0;0;0;0;1
1673;1;1;1;1;1;0;10;1;1;2;0;5;0;0;0;0;1
1856;2;2;1;0;2;2;10;2;0;0;0;5;0;0;2;1;1
2193;1;2;2;0;1;0;2;0;0;2;0;8;1;0;2;0;2
1530;1;1;1;0;1;0;11;2;0;1;0;0;0;0;0;0;1
1851;2;1;2;2;2;0;4;0;0;0;0;8;1;1;2;0;2
2098;2;2;2;0;2;2;2;0;0;2;0;11;3;0;2;1;2
914;1;1;0;0;1;0;4;0;0;1;0;0;0;0;0;0;1
1687;1;1;1;0;1;1;11;3;0;2;1;1;0;0;0;0;1
1638;1;2;2;2;2;2;3;0;0;1;0;11;3;1;1;1;2
2051;1;2;2;0;2;0;0;0;0;0;0;10;1;0;3;0;2
1915;1;2;2;2;2;2;2;0;0;0;0;11;3;1;3;1;2
1902;1;2;1;1;2;2;11;3;1;0;0;4;0;0;2;1;1
1571;2;1;1;1;1;1;10;2;1;2;1;3;0;0;0;0;1
1552;1;2;2;2;2;2;1;0;0;0;0;11;3;1;1;1;2
1911;2;2;1;1;1;0;11;3;1;2;0;3;0;0;0;0;1
1515;1;1;1;0;1;0;11;3;0;2;0;0;0;0;0;0;1
2140;2;2;2;2;1;2;3;0;0;1;0;11;2;1;2;1;2
1858;1;2;1;0;2;0;9;2;0;1;0;2;0;0;1;0;1
1585;2;2;2;0;1;2;3;0;0;3;0;7;2;0;0;1;2
1503;1;2;2;0;1;0;0;0;0;1;0;11;3;0;1;0;2
1217;2;2;2;0;2;2;0;0;0;0;0;10;2;0;2;1;2
1211;1;1;0;0;0;0;4;0;0;0;0;1;0;0;0;0;1
1982;1;2;2;2;2;0;4;0;0;1;0;10;3;2;2;0;2
2037;1;2;1;1;2;0;11;1;1;2;0;7;0;0;2;0;1
1484;2;2;2;2;2;2;0;0;0;0;0;11;3;1;2;1;2
1886;1;1;1;1;2;1;11;3;1;2;1;0;0;0;1;0;1
1979;1;2;2;0;2;0;1;0;0;0;0;9;1;0;1;0;2
969;2;1;0;0;1;0;3;0;0;1;0;0;0;0;0;0;1
1819;1;1;1;1;1;1;7;1;1;1;1;5;0;0;2;0;1
1997;2;1;1;2;1;2;10;3;1;2;0;5;1;1;1;1;1
2261;1;1;1;0;2;0;11;4;0;3;0;3;0;0;1;0;1
1527;2;2;2;0;2;0;1;0;0;1;0;10;2;0;1;0;2
1504;2;2;2;0;2;0;1;0;0;0;0;5;1;0;1;0;2
1406;1;1;1;0;1;1;7;1;0;2;1;0;0;0;0;0;1
1857;2;2;2;2;2;2;1;0;0;0;0;11;3;2;3;1;2
2300;2;1;2;2;1;2;3;0;0;1;0;9;2;1;2;1;2
1523;1;2;1;1;1;1;9;1;1;2;1;4;0;0;0;0;1
1185;1;1;0;0;1;1;7;0;0;2;1;0;0;0;0;0;1
2329;1;1;2;1;1;0;3;0;1;1;0;11;3;1;3;0;2
2351;2;2;1;1;1;1;8;2;1;2;1;6;0;0;3;0;1
2676;1;1;1;1;2;1;7;2;2;1;1;9;2;1;3;0;2
1152;1;1;1;0;0;2;8;1;0;0;0;1;0;0;0;1;1
2656;2;1;2;2;2;0;6;0;0;1;0;9;1;2;4;0;2
2259;1;1;1;1;1;0;10;2;1;4;0;2;0;0;0;0;1
2622;2;2;2;1;2;2;8;1;2;2;0;10;3;0;3;1;1
1992;1;1;0;1;2;0;4;0;1;1;0;3;0;0;3;0;1
2108;1;1;1;1;2;0;11;4;2;3;0;2;0;0;1;0;1
1705;1;1;1;0;2;0;8;1;0;2;0;3;0;0;1;0;1
3081;1;2;2;2;2;1;11;6;1;2;1;6;2;3;4;0;1
1876;2;1;2;2;2;0;4;0;0;1;0;10;2;1;2;0;2
1280;2;2;2;0;2;2;0;0;0;0;0;10;1;0;2;1;2
1237;2;2;0;0;0;0;0;0;0;0;0;6;0;0;0;0;2
2624;2;2;2;0;1;0;10;2;0;4;0;5;1;0;1;0;1
1428;1;1;1;0;1;1;11;3;0;2;1;1;0;0;0;0;1
1907;2;1;1;0;2;0;9;2;0;2;0;2;0;0;1;0;1
2103;1;2;2;1;2;2;2;0;1;1;0;11;3;1;1;1;2
1698;1;2;2;2;1;1;3;0;0;1;1;7;1;1;1;0;2
1714;2;1;1;0;1;0;11;3;0;1;0;0;0;0;1;0;1
2236;2;2;2;2;2;0;8;1;0;1;0;9;1;1;3;0;1
2164;1;2;2;1;1;0;3;0;2;3;0;9;3;0;1;0;2
1772;2;1;2;0;1;2;4;0;0;1;0;8;1;0;1;1;2
1575;1;1;1;0;1;1;9;1;0;1;1;3;0;0;2;0;1
3136;1;2;1;1;1;0;11;7;2;4;0;4;0;2;1;0;1
1844;1;2;1;0;1;0;11;3;0;2;0;2;0;0;0;0;1
2678;1;1;1;1;1;2;9;2;1;4;0;7;1;0;1;1;1
1007;2;2;0;0;2;2;0;0;0;0;0;5;0;0;1;1;2
1820;1;1;2;2;1;2;2;0;0;1;0;11;4;1;2;1;2
1789;2;2;2;0;2;0;0;0;0;1;0;8;1;0;1;0;2
1391;2;2;0;2;1;2;2;0;0;1;0;2;0;1;1;1;2
1738;2;1;2;2;2;1;3;0;0;0;1;11;3;1;3;0;2
963;1;2;0;0;2;0;0;0;0;0;0;2;0;0;2;0;2
1442;2;1;0;0;1;0;1;0;0;1;0;3;0;0;2;0;2
1592;2;1;2;2;2;2;1;0;0;0;0;9;3;1;3;1;2
2228;2;2;1;2;2;0;7;2;1;1;0;4;0;1;2;0;1
1721;1;1;2;2;1;2;1;0;0;1;0;10;2;1;2;1;2
1572;1;1;1;1;2;2;7;1;1;1;0;3;0;0;1;1;1
918;1;2;0;0;2;2;0;0;0;0;0;3;0;0;1;1;2
1848;1;1;1;2;1;1;9;2;0;4;1;0;0;1;0;0;1
1989;1;2;2;0;1;0;1;0;0;1;0;10;2;0;2;0;2
2288;1;1;2;0;2;0;4;0;0;1;0;10;2;0;3;0;2
2026;1;1;1;1;1;1;9;2;1;4;1;2;0;0;0;0;1
2426;1;2;2;0;1;0;7;0;0;2;0;7;1;0;1;0;2
2394;1;1;2;2;1;2;9;2;0;3;0;9;4;2;2;1;1
2440;1;1;1;2;2;1;6;1;0;2;1;7;2;1;1;0;2
1587;1;1;2;2;1;1;5;0;0;1;1;6;1;1;2;0;2
1305;2;2;0;0;2;2;0;0;0;0;0;7;0;0;2;1;2
1895;1;1;1;1;1;0;11;3;1;3;0;2;0;0;1;0;1
2720;1;2;1;1;1;0;9;2;2;3;0;4;0;0;1;0;1
1942;1;2;1;1;2;0;7;1;1;2;0;3;0;0;1;0;1
2448;2;1;2;2;1;0;4;0;0;3;0;7;2;2;1;0;2
1600;1;2;2;2;1;2;3;0;0;3;0;11;4;1;1;1;2
2368;2;2;1;2;2;0;7;1;1;2;0;3;0;1;2;0;1
2378;2;2;1;1;1;0;10;5;1;2;0;2;0;0;0;0;1
1559;2;1;2;2;2;0;2;0;0;1;0;10;1;1;3;0;2
2152;2;1;0;2;2;0;4;0;0;1;0;2;0;1;3;0;2
1721;2;1;1;1;2;1;9;2;1;2;1;5;0;0;1;0;1
2142;1;1;2;0;1;1;2;0;0;1;1;11;2;0;3;0;2
1614;2;1;0;2;2;2;3;0;0;1;0;8;0;1;2;1;2
960;1;1;0;0;1;1;5;0;0;1;1;0;0;0;0;0;1
2381;2;1;1;0;1;0;9;1;0;4;0;3;0;0;1;0;1
1266;1;1;1;0;1;1;11;3;0;2;1;0;0;0;0;0;1
2251;2;2;2;2;2;0;4;0;0;0;0;11;4;2;3;0;2
880;1;1;1;0;0;1;8;1;0;0;1;0;0;0;0;0;1
1368;2;2;2;0;2;0;0;0;0;0;0;11;1;0;2;0;2
1869;2;2;2;1;2;0;2;0;1;0;0;10;3;0;3;0;2
1770;2;2;2;2;2;2;1;0;0;0;0;11;3;1;3;1;2
1760;2;2;2;0;2;0;0;0;0;0;0;9;2;0;3;0;2
2209;1;1;1;2;1;1;11;3;1;3;1;3;0;1;1;0;1
1505;2;2;2;0;2;0;1;0;0;0;0;10;2;0;2;0;2
1241;2;1;1;0;0;1;7;2;0;0;1;0;0;0;0;0;1
1889;2;1;1;2;1;0;8;1;0;1;0;4;0;1;2;0;1
1758;2;1;1;0;2;1;7;1;0;1;1;3;0;0;1;0;1
1304;1;2;2;0;2;2;1;0;0;0;0;11;3;0;1;1;2
2298;1;2;2;1;1;2;5;1;1;1;0;11;5;1;2;1;2
1951;2;2;2;1;2;2;5;0;1;0;0;11;2;1;3;1;2
1096;2;1;1;0;1;0;11;2;0;1;0;0;0;0;0;0;1
2031;2;1;1;1;1;1;11;3;2;3;1;1;0;0;0;0;1
1730;2;2;1;0;2;0;7;1;0;3;0;4;0;0;1;0;1
2202;2;1;1;1;1;2;11;3;1;3;0;1;0;0;0;1;1
2174;1;1;1;1;1;0;9;3;1;3;0;4;0;0;1;0;1
1146;1;1;1;0;1;0;10;2;0;1;0;0;0;0;0;0;1
1185;2;2;2;0;2;2;0;0;0;0;0;7;1;0;1;1;2
2370;2;2;2;1;2;0;4;0;1;0;0;11;2;0;3;0;2
1754;1;1;1;1;1;0;8;1;1;3;0;0;0;0;0;0;1
1258;1;2;0;0;1;1;6;0;0;2;1;1;0;0;0;0;1
1608;2;1;1;1;1;1;10;2;1;2;1;1;0;0;0;0;1
1245;1;2;0;0;2;2;0;0;0;0;0;5;0;0;2;1;2
1430;1;1;0;0;1;1;7;0;0;3;1;0;0;0;0;0;1
2741;2;1;1;2;1;1;7;1;0;2;1;8;2;1;2;0;2
1236;2;2;2;0;2;2;0;0;0;0;0;7;1;0;1;1;2
1705;1;1;1;0;2;0;11;3;0;2;0;0;0;0;1;0;1
2287;1;2;2;2;2;0;4;0;0;2;0;8;1;1;2;0;2
2113;1;2;2;2;1;1;2;0;0;2;1;10;2;1;2;0;2
1430;1;2;1;0;1;1;10;2;0;2;1;1;0;0;0;0;1
1582;2;1;1;1;1;1;11;2;1;2;1;2;0;0;0;0;1
1091;1;1;1;0;1;0;10;2;0;2;0;0;0;0;0;0;1
1257;1;1;0;0;1;1;4;0;0;2;1;0;0;0;0;0;1
938;2;2;0;0;2;0;0;0;0;0;0;6;0;0;1;0;2
1841;2;1;2;2;2;2;3;0;0;0;0;11;2;1;3;1;2
777;2;2;2;0;0;0;0;0;0;0;0;7;1;0;0;0;2
1426;1;1;1;0;2;0;11;3;0;1;0;0;0;0;1;0;1
1563;2;2;0;0;2;0;2;0;0;0;0;6;0;0;1;0;2
1768;1;1;2;0;1;0;3;0;0;2;0;7;1;0;1;0;2
1408;2;2;2;0;2;2;1;0;0;0;0;5;1;0;3;1;2
1908;2;2;2;2;2;2;3;0;0;1;0;10;2;1;2;1;2
1072;1;1;1;0;1;0;7;1;0;1;0;0;0;0;0;0;1
935;2;2;0;0;2;2;0;0;0;0;0;5;0;0;2;1;2
2669;1;1;1;2;1;0;7;1;0;5;0;4;0;2;0;0;1
1991;1;1;1;1;2;0;10;2;1;1;0;2;0;0;1;0;1
924;1;1;0;0;1;0;4;0;0;1;0;0;0;0;0;0;1
1619;2;1;1;0;2;0;11;2;0;2;0;0;0;0;1;0;1
1779;2;1;1;0;1;1;11;3;0;3;1;0;0;0;0;0;1
1447;2;1;1;1;2;2;6;1;1;0;0;2;0;0;1;1;1
1063;1;2;0;0;2;0;0;0;0;0;0;6;0;0;1;0;2
1265;2;2;0;0;2;0;0;0;0;0;0;4;0;0;1;0;2
1231;2;2;2;0;2;2;1;0;0;0;0;7;1;0;2;1;2
1591;2;1;1;1;2;0;5;1;1;2;0;1;0;0;1;0;1
2202;1;1;1;1;1;0;11;3;2;3;0;3;0;0;0;0;1
2204;1;1;2;0;1;1;2;0;0;1;1;11;3;0;3;0;2
1211;1;1;0;0;1;0;7;0;0;1;0;0;0;0;0;0;1
2364;1;2;2;2;1;1;2;0;0;2;1;10;3;2;2;0;2
2446;2;1;2;1;1;1;5;0;1;1;1;8;1;0;2;0;2
1328;1;2;2;0;0;0;0;0;0;0;0;8;1;0;0;0;2
1902;1;2;2;2;2;2;1;0;0;0;0;8;1;1;3;1;2
2234;1;1;2;2;1;1;4;0;0;4;1;7;1;1;1;0;2
1817;2;2;2;2;0;2;0;0;0;0;0;10;2;1;0;1;2
1372;2;1;1;0;1;1;8;1;0;1;1;1;0;0;0;0;1
1449;1;1;1;0;2;1;11;3;0;2;1;2;0;0;1;0;1
2457;1;2;1;1;2;1;7;1;1;0;1;8;1;1;5;0;2
2195;1;2;1;0;2;2;8;1;0;3;0;5;0;0;2;1;1
1671;1;1;1;1;2;2;10;2;1;2;0;2;0;0;1;1;1
1264;1;1;0;0;1;0;2;0;0;1;0;0;0;0;0;0;1
2417;2;2;2;0;1;0;4;0;0;2;0;11;3;0;2;0;2
2179;1;2;2;1;2;0;2;0;1;0;0;11;3;1;4;0;2
2266;2;1;1;0;1;1;11;4;0;2;1;3;0;0;1;0;1
2783;1;1;1;2;2;2;8;2;1;1;0;6;1;1;5;1;1
2005;1;1;1;0;1;0;10;1;0;2;0;4;0;0;0;0;1
1122;2;1;1;0;1;1;9;2;0;1;1;0;0;0;0;0;1
1927;1;1;2;2;1;0;2;0;0;1;0;8;1;1;1;0;2
1851;1;1;1;0;1;1;10;3;0;2;1;1;0;0;0;0;1
1764;1;2;1;1;2;0;7;1;1;0;0;3;0;0;3;0;1
1353;2;1;1;0;1;1;11;3;0;2;1;1;0;0;0;0;1
1682;1;1;1;1;1;1;9;1;1;4;1;2;0;0;0;0;1
1837;2;2;2;2;2;0;3;0;0;0;0;11;3;1;2;0;2
1852;1;2;2;0;2;0;1;0;0;0;0;10;3;0;1;0;2
1666;2;2;2;1;2;0;3;0;1;0;0;8;1;0;1;0;2
2712;1;2;2;1;2;2;10;2;2;3;0;8;1;0;1;1;1
2236;2;2;1;2;1;0;11;4;0;3;0;5;0;1;1;0;1
1626;1;1;0;0;2;1;6;0;0;1;1;0;0;0;1;0;1
2696;2;1;1;2;1;2;7;1;0;2;0;10;2;1;3;1;2
1972;2;1;2;2;1;1;5;0;0;1;1;7;1;1;2;0;2
1819;2;2;1;1;1;1;11;3;1;4;1;3;0;0;0;0;1
2308;1;1;2;1;1;0;8;2;1;1;0;9;3;0;3;0;2
2735;1;2;2;2;2;0;7;0;0;2;0;8;1;2;3;0;2
2484;1;1;1;1;1;2;8;2;1;2;0;10;2;1;2;1;2
1964;1;1;1;0;1;0;10;2;0;4;0;3;0;0;0;0;1
1538;1;2;0;0;2;0;2;0;0;0;0;5;0;0;2;0;2
2634;2;1;2;2;1;0;3;0;0;3;0;9;2;1;2;0;2
974;1;1;0;0;1;1;5;0;0;2;1;0;0;0;0;0;1
1732;1;1;1;1;2;1;8;1;1;1;1;2;0;0;1;0;1
2000;1;1;2;1;1;1;10;2;2;4;1;5;1;0;1;0;1
2171;1;2;2;2;1;1;7;1;0;1;1;6;1;1;4;0;1
2108;2;1;1;2;2;1;10;3;0;1;1;9;1;1;2;0;2
1345;1;1;0;0;1;0;5;0;0;3;0;0;0;0;0;0;1
1876;1;1;1;1;1;1;11;4;2;3;1;1;0;0;0;0;1
1657;2;2;2;2;2;2;0;0;0;1;0;11;3;1;2;1;2
2189;2;2;1;2;2;2;9;1;1;2;0;4;0;1;2;1;1
1969;1;1;2;2;2;0;2;0;0;0;0;9;1;1;3;0;2
1756;2;2;1;0;1;1;8;1;0;2;1;4;0;0;0;0;1
1871;2;2;2;0;1;2;1;0;0;1;0;9;1;0;2;1;2
